rating,renterTripsTaken,reviewCount,location.latitude,location.longitude,owner.id,rate.daily,vehicle.year
4.81,61,53,32.854012,-117.195009,5881137,179,2018
5.0,1,1,32.743747,-117.063462,240083,115,2015
5.0,7,6,32.732128,-117.102528,8474253,33,2010
5.0,7,6,32.773128,-117.02457,15368770,51,2019
4.94,18,18,32.764177,-117.061326,12573464,77,2018
5.0,1,1,32.709764,-117.152982,11819748,50,2017
4.72,24,18,32.788786,-117.105767,10999899,71,2010
5.0,1,1,32.687505,-117.103841,6425294,95,2015
4.92,12,12,32.63075,-116.934554,1507741,49,2017
4.54,15,13,32.718344,-117.138232,8364751,30,2014
4.93,16,14,32.718295,-117.136154,8364751,30,2014
5.0,47,44,32.751785,-117.049297,10006641,56,2016
5.0,40,38,32.73541,-117.176246,4451252,27,2012
4.98,59,50,32.626482,-117.016667,2028096,120,2018
5.0,10,6,32.748812,-117.139546,888722,399,2018
5.0,5,5,32.733558,-116.963623,8709601,68,2016
5.0,83,72,32.719133,-117.137708,1466987,59,2018
5.0,20,20,32.738541,-117.128602,10305282,60,2012
0.0,0,0,32.96166,-117.204993,15212902,50,2011
5.0,2,2,32.807813,-117.240787,1791593,120,2018
4.96,172,148,32.794816,-117.235258,2999083,109,2005
5.0,5,5,32.726495,-117.194751,14566277,45,2020
5.0,2,2,33.480819,-117.091054,8914534,249,2015
5.0,14,11,32.802345,-117.154544,9146493,63,2017
5.0,21,18,32.649372,-117.08334,9764111,59,2018
5.0,24,21,32.725616,-117.19508,9022317,49,2020
5.0,5,3,32.745607,-117.167687,5042084,63,2014
5.0,21,19,32.823314,-117.150826,9380917,69,2016
4.94,19,17,32.630414,-117.045678,7144554,88,2018
0.0,0,0,32.715667,-117.111414,7440958,95,2019
4.97,35,29,32.718404,-117.137098,8989343,52,2018
4.79,36,29,32.785549,-117.097708,2904898,65,2011
5.0,3,2,33.255175,-117.411238,13687419,69,2013
4.94,17,17,32.827882,-117.22459,8664302,55,2014
4.81,39,37,32.867658,-117.241231,3629496,52,2011
5.0,5,4,32.642097,-116.975628,313859,111,2018
5.0,46,41,32.713205,-116.981791,468663,40,2012
5.0,10,10,32.718949,-117.241525,9893912,44,2008
4.72,41,36,32.917892,-117.1302,10607762,49,2012
0.0,2,0,32.745347,-117.166367,5042084,68,2020
5.0,10,10,32.744746,-117.168707,5042084,68,2020
5.0,6,6,32.626244,-116.993976,1507741,55,2018
5.0,40,33,32.718024,-117.137379,1466987,55,2018
5.0,2,2,32.821472,-117.274187,9100893,110,2019
4.88,9,8,32.73159,-117.101932,8474253,34,2012
5.0,23,16,32.749574,-117.14045,888722,185,2018
4.89,32,27,32.718717,-117.156274,8559214,90,2015
5.0,2,2,32.753564,-117.142491,1090502,60,2017
5.0,1,1,32.610481,-116.992233,1812738,42,2018
5.0,18,18,32.725907,-117.195472,7016521,149,2012
5.0,16,15,32.808026,-117.140743,7446137,89,2018
5.0,8,8,32.62695,-116.963146,14491502,35,2016
4.98,51,46,32.969873,-117.132012,309786,119,2015
5.0,5,5,32.682083,-117.083775,11111264,59,2020
5.0,32,26,32.717918,-117.136019,8989343,65,2018
4.98,59,52,32.726897,-117.178935,1954201,181,2008
0.0,0,0,32.94146,-117.212093,15741458,75,2012
5.0,36,29,32.649354,-117.083491,9764111,59,2017
4.79,35,24,32.744867,-117.252056,4902270,46,2014
0.0,0,0,32.979063,-117.16127,15676471,52,2017
4.96,60,45,32.916977,-117.132835,888722,149,2018
5.0,4,3,32.770485,-117.141336,12100692,103,2018
4.95,95,83,29.609353,-98.606425,2714703,50,2017
4.93,214,185,29.609384,-98.606381,2714703,36,2014
4.84,78,64,29.609524,-98.606535,2714703,50,2018
4.95,202,169,29.521068,-98.453947,523923,39,2012
4.97,49,36,29.609412,-98.606317,2714703,60,2019
4.89,53,38,29.609393,-98.606338,2714703,47,2018
4.81,46,42,29.521412,-98.454321,11327611,45,2018
4.85,14,13,29.47629,-98.612783,14094827,36,2014
5.0,22,21,29.595138,-98.536155,3486691,115,2019
5.0,33,30,29.600682,-98.535767,3323521,110,2018
4.6,13,10,29.52117,-98.454217,523923,40,2019
5.0,37,34,29.606083,-98.510872,10167220,44,2015
5.0,36,33,29.575046,-98.509511,10510979,91,2019
5.0,20,18,29.574502,-98.508501,10510979,103,2019
0.0,0,0,29.499118,-98.435392,15036959,168,2019
5.0,37,34,29.679326,-98.437502,5238887,200,2013
5.0,3,3,29.796188,-98.704437,11373250,114,2018
5.0,3,3,29.57425,-98.507536,10510979,133,2020
5.0,35,31,29.63975,-98.620555,10988010,66,2017
5.0,59,54,29.571214,-98.601778,651599,159,2016
0.0,0,0,29.595928,-98.487419,521695,112,2013
4.99,77,68,29.683241,-98.437595,3020626,125,2018
5.0,33,30,29.678873,-98.437713,5238887,156,2012
0.0,0,0,29.615047,-98.636279,14607761,89,2017
5.0,54,49,29.6814,-98.438422,3020626,225,2017
5.0,25,22,29.639819,-98.490407,3730585,80,2014
5.0,13,12,29.447427,-98.471792,7741343,168,2018
4.62,34,26,29.51411,-98.537911,64265,35,2014
4.63,20,16,29.571942,-98.573432,1178061,65,2010
4.94,22,18,29.513557,-98.535444,64265,30,2016
4.91,25,22,29.513498,-98.537507,64265,30,2016
0.0,0,0,29.514535,-98.538518,64265,31,2014
4.96,155,140,29.570013,-98.60037,651599,104,2014
5.0,1,1,29.513856,-98.537513,64265,35,2016
4.9,31,30,29.521,-98.731711,8191374,48,2011
5.0,23,20,29.679593,-98.436224,5238887,120,2017
4.94,37,32,29.514568,-98.537258,64265,30,2013
4.99,102,94,29.571734,-98.599823,651599,98,2018
0.0,1,0,29.513994,-98.538695,64265,40,2014
5.0,3,2,29.5131,-98.538577,64265,42,2012
5.0,12,8,29.514048,-98.537704,64265,33,2013
0.0,0,0,29.601614,-98.560386,9005660,249,2018
5.0,20,20,29.683176,-98.437152,3020626,85,2020
4.6,9,5,29.513039,-98.537561,64265,29,2014
4.63,21,16,29.796487,-98.70457,11373250,33,2008
4.71,31,24,29.490259,-98.439964,3025293,55,2016
4.77,16,13,29.514616,-98.537327,64265,33,2012
4.92,35,26,29.514145,-98.537695,64265,38,2013
4.95,24,21,29.513666,-98.537542,64265,39,2012
4.98,56,41,29.515356,-98.537463,64265,29,2012
4.79,62,47,29.515259,-98.536714,64265,29,2012
5.0,3,3,29.479633,-98.598827,1741624,159,2015
4.97,32,30,29.496161,-98.45483,7905582,39,2008
5.0,5,3,29.514115,-98.537592,64265,29,2012
4.83,14,12,29.514124,-98.537509,64265,36,2011
5.0,4,3,29.513595,-98.537175,64265,35,2018
5.0,9,7,29.514316,-98.537613,64265,30,2015
4.81,28,27,29.495935,-98.455968,7905582,45,2008
4.83,8,6,29.514525,-98.537667,64265,29,2015
5.0,1,1,29.571705,-98.60137,651599,84,2017
5.0,9,7,29.514449,-98.538081,64265,30,2015
4.96,31,26,29.514136,-98.53763,64265,32,2016
4.73,12,11,29.514425,-98.537799,64265,29,2013
5.0,7,6,29.514465,-98.537979,64265,31,2015
0.0,1,0,29.513181,-98.538155,64265,38,2013
4.85,24,13,29.514296,-98.537366,64265,40,2013
0.0,0,0,29.574288,-98.567248,15634515,136,2017
4.77,89,71,29.514074,-98.53858,64265,31,2012
5.0,6,5,29.514979,-98.53817,64265,34,2013
4.5,5,4,29.514064,-98.537208,64265,35,2011
4.84,77,55,29.514626,-98.536929,64265,29,2012
0.0,0,0,29.512813,-98.537119,64265,32,2017
4.5,10,8,29.513966,-98.53785,64265,29,2013
4.77,18,13,29.514669,-98.536234,64265,32,2014
3.67,4,3,29.514017,-98.536698,64265,35,2018
5.0,1,1,29.514077,-98.537003,64265,30,2015
4.91,17,11,29.515205,-98.537785,64265,29,2013
4.86,23,21,29.513151,-98.537479,64265,30,2013
5.0,2,2,29.514076,-98.537288,64265,30,2012
4.64,19,14,29.514192,-98.537739,64265,29,2012
5.0,2,2,29.53682,-98.411298,366487,55,2020
4.0,1,1,29.514286,-98.537419,64265,35,2012
5.0,9,9,29.358766,-98.638859,6431368,140,2017
5.0,6,4,29.425379,-98.689702,4115779,27,2009
4.93,97,76,29.419546,-98.475186,6138838,39,2013
0.0,0,0,29.385835,-98.562144,15471259,85,2020
4.95,43,38,29.425842,-98.689188,4115779,28,2010
4.97,38,30,29.496734,-98.455118,7905582,35,2009
0.0,1,0,29.570139,-98.600203,651599,45,2019
4.87,18,15,29.554397,-98.471074,3103133,34,2016
0.0,0,0,29.405642,-98.711994,7092292,75,2019
3.0,2,2,29.486385,-98.715862,8510171,65,2017
0.0,0,0,29.466763,-100.985711,439131,368,2018
5.0,14,11,29.425435,-98.689523,4115779,28,2007
5.0,11,10,29.44302,-98.692128,6107266,69,2010
0.0,0,0,29.652499,-98.477879,812251,195,2015
4.6,6,5,29.412377,-98.724665,12125275,47,2010
5.0,1,1,29.365085,-98.736017,1285519,42,2015
5.0,1,1,29.563421,-98.483081,812251,271,2016
0.0,0,0,29.444692,-98.478055,2737121,25,2012
4.93,140,129,32.021785,-81.215879,641610,30,2017
0.0,0,0,32.021164,-81.215446,641610,25,2009
4.96,89,80,32.021679,-81.215536,641610,25,2013
4.9,104,80,32.021408,-81.215486,641610,25,2010
4.9,130,118,32.041299,-81.228966,4609659,39,2018
4.92,143,128,32.041297,-81.228974,4609659,40,2018
4.94,143,122,32.041303,-81.228975,4609659,34,2018
4.98,137,118,32.0413,-81.228959,4609659,49,2017
5.0,60,56,32.054084,-81.101556,6993830,129,2018
5.0,3,3,32.045328,-81.081429,14666412,62,2013
4.97,39,34,32.041294,-81.228972,4609659,69,2015
4.96,34,27,32.041311,-81.228966,4609659,54,2016
4.91,61,56,32.041304,-81.228972,4609659,56,2017
4.88,65,56,32.041302,-81.228976,4609659,54,2015
5.0,11,9,32.041733,-81.229069,4609659,72,2020
4.96,55,48,32.041319,-81.228971,4609659,56,2019
4.86,61,49,32.281402,-81.238395,1312099,58,2012
5.0,3,1,32.041304,-81.228974,4609659,84,2018
0.0,0,0,32.040317,-81.228499,4609659,49,2017
5.0,2,2,32.041878,-81.228639,4609659,46,2016
5.0,9,6,32.041316,-81.228979,4609659,39,2016
5.0,12,12,31.973871,-81.141189,9451608,236,2016
5.0,9,6,32.042016,-81.229397,4609659,59,2019
4.71,19,14,32.041312,-81.228966,4609659,52,2020
5.0,1,1,32.270633,-80.910787,13821135,222,2017
0.0,0,0,38.155428,-85.756331,2520695,49,2018
5.0,102,97,38.141874,-85.766948,6792945,99,2018
5.0,7,7,38.109237,-85.694571,6242037,158,2019
5.0,36,34,38.255574,-85.649496,3258814,66,2017
4.81,26,21,38.254291,-85.751996,8784589,99,2015
5.0,17,17,38.141663,-85.766881,6792945,149,2020
5.0,29,27,38.256761,-85.557413,9388933,249,2019
5.0,20,18,38.228824,-85.766311,1739592,105,2018
5.0,6,6,38.296237,-85.570986,7371447,275,2017
5.0,54,48,38.154563,-85.840622,7789095,80,2017
4.83,6,6,38.14395,-85.667555,11484834,70,2017
5.0,46,43,38.241184,-85.734489,11010379,46,2016
5.0,2,2,38.184197,-85.764698,10225436,95,2018
5.0,2,2,38.247128,-85.587862,8432343,149,2018
5.0,8,8,38.296821,-85.571481,7371447,275,2018
5.0,4,3,47.280591,-122.303758,15063801,36,2015
4.91,107,94,47.61338,-122.198543,9748856,43,2013
5.0,13,12,47.405627,-122.298633,10366728,76,2018
5.0,12,12,47.434021,-122.273274,14697049,38,2019
5.0,41,38,47.301543,-122.580741,5040477,118,2018
5.0,4,4,47.28142,-122.305024,15063801,56,2015
5.0,59,54,47.51419,-122.356467,10316271,99,2018
4.95,22,20,47.554099,-122.079018,6010199,60,2013
4.93,195,161,47.61618,-122.334722,6359397,55,2015
4.94,149,129,47.475216,-122.284455,1836536,80,2018
5.0,15,13,47.422983,-122.297714,14640670,52,2018
0.0,0,0,47.147336,-122.151841,5837189,95,2020
5.0,12,11,47.498029,-122.322277,4653730,62,2016
4.92,163,137,47.626399,-122.345851,6359397,47,2015
5.0,2,1,47.443202,-122.300114,5567111,115,2016
4.83,198,164,47.618574,-122.334358,6359397,44,2015
4.85,182,156,47.62661,-122.34556,6359397,45,2014
5.0,3,2,47.412879,-122.179778,479311,51,2014
0.0,0,0,47.456865,-122.282186,5299945,96,2018
0.0,1,0,47.376084,-122.18149,10299836,32,2012
5.0,7,7,47.416549,-122.297047,13486937,64,2019
4.95,63,55,47.407729,-122.313862,3641145,41,2015
5.0,3,3,47.493889,-122.066765,6629593,119,2019
4.96,31,28,47.52303,-121.881546,6051207,36,2019
5.0,1,1,47.475933,-122.284754,1836536,130,2020
5.0,67,61,47.545354,-122.163931,10537511,98,2018
5.0,8,5,47.110477,-122.322515,11510096,189,2016
5.0,1,1,47.36771,-122.116664,14975415,179,2016
4.9,63,51,47.331334,-122.221282,6072055,95,2012
4.77,226,183,47.626728,-122.346229,6359397,47,2012
5.0,21,16,47.513386,-122.355662,6161204,69,2012
5.0,48,46,47.54351,-122.164901,10537511,98,2018
5.0,5,5,47.54506,-122.164635,10537511,145,2020
5.0,4,3,47.424699,-122.295962,5235667,38,2013
5.0,7,5,47.23975,-122.291285,15172827,30,2019
0.0,0,0,47.424962,-122.295113,5235667,36,2014
4.96,26,24,47.301879,-122.580099,5040477,80,2020
5.0,1,1,47.542934,-122.163573,10537511,115,2019
5.0,3,3,47.425763,-122.297508,5235667,39,2014
4.91,58,46,47.408058,-122.314048,3641145,39,2012
0.0,0,0,47.562683,-122.129177,15640853,104,2020
5.0,2,2,47.145949,-122.185149,1868526,44,2013
5.0,2,1,47.289785,-122.332229,6368795,89,2020
5.0,31,31,47.544565,-122.162691,10537511,89,2017
4.97,38,36,47.542932,-122.163548,10537511,180,2018
5.0,48,44,47.544463,-122.16265,10537511,115,2018
5.0,3,2,47.423762,-122.29637,5235667,35,2012
5.0,43,41,47.543021,-122.163296,10537511,85,2019
0.0,0,0,47.523161,-122.304193,15810882,75,2017
4.79,52,42,47.649415,-122.322607,663789,89,2008
4.91,25,22,47.563117,-122.375591,2562283,59,2015
5.0,45,43,47.542904,-122.163945,10537511,80,2019
5.0,5,3,47.546845,-122.195002,1943700,399,2016
0.0,0,0,47.542988,-122.164311,10537511,499,2020
4.69,45,36,47.650604,-122.32397,663789,34,2015
4.84,26,25,47.559828,-122.286831,8085388,120,2011
4.95,20,19,47.464525,-122.209119,404233,38,2013
4.91,81,77,47.407863,-122.313663,3641145,37,2012
5.0,20,17,47.544934,-122.162898,10537511,98,2020
4.93,79,68,47.408038,-122.31406,3641145,35,2013
4.72,174,141,47.649104,-122.323792,663789,44,2013
4.98,49,43,47.617644,-122.327579,8240495,93,2015
4.99,85,75,47.572543,-122.308739,7025842,52,2011
5.0,1,1,47.330985,-122.220881,11010206,450,2009
4.93,17,15,47.621365,-122.137358,3850899,65,2019
5.0,44,41,47.544981,-122.162919,10537511,54,2020
4.78,106,87,47.649522,-122.323846,663789,44,2007
4.86,7,7,47.290332,-122.331915,6368795,50,2016
4.91,49,44,47.696125,-122.325973,1006943,63,2018
5.0,26,24,47.56317,-122.377495,2562283,40,2012
0.0,0,0,47.376002,-122.28138,1536124,60,2019
5.0,3,3,47.324778,-122.650924,10031091,45,2017
4.93,17,15,47.621389,-122.13749,3850899,48,2019
4.72,180,150,47.649573,-122.322336,663789,34,2008
5.0,15,14,47.762373,-122.356801,11076021,79,2013
5.0,12,11,47.452929,-122.197827,404233,20,2010
4.77,237,195,47.648974,-122.32412,663789,34,2006
5.0,8,7,47.263249,-122.284889,13165859,128,2014
5.0,236,193,47.694972,-122.325905,1006943,59,2014
5.0,24,19,47.250456,-122.327138,5347012,79,2018
1.0,1,1,47.513483,-122.32925,13785187,59,2018
4.47,23,17,47.532611,-122.180094,1343486,127,2011
4.91,49,35,47.1642,-122.358555,3237150,89,2018
5.0,10,7,47.59053,-122.17088,5103874,150,2014
0.0,0,0,47.786107,-122.343772,3965077,110,2019
5.0,9,8,46.997461,-122.86722,6791294,56,2009
4.98,57,50,47.252015,-122.326556,5347012,45,2015
4.98,61,55,47.250837,-122.326087,5347012,45,2013
4.91,49,43,47.146825,-122.151247,5837189,41,2008
4.18,12,11,47.645302,-122.109978,5241913,39,2010
5.0,2,1,47.264134,-122.283025,13165859,60,2019
0.0,0,0,47.493023,-121.772522,10152330,109,2017
5.0,2,2,47.153209,-122.419173,14279997,58,2012
4.86,24,22,28.762869,-81.300137,10496716,32,2011
5.0,19,19,28.626618,-81.245807,6299645,98,2018
4.94,22,18,28.808625,-81.337167,11173785,70,2014
0.0,0,0,28.640953,-81.774981,1618497,409,2016
5.0,1,1,28.661612,-81.393871,11679913,50,2018
5.0,26,25,28.628653,-81.346973,13601046,89,2010
4.93,55,46,28.687883,-81.43314,8847689,35,2016
5.0,17,14,28.812434,-81.266562,3955147,40,2018
5.0,18,16,28.781147,-81.324796,4213651,95,2015
5.0,33,30,28.707856,-81.412032,9704656,70,2016
4.83,12,12,28.575155,-81.238888,15078908,30,2016
5.0,47,38,28.570879,-81.215995,1935086,55,2012
5.0,33,30,28.789546,-81.388067,6355405,229,2019
4.91,129,123,28.549131,-81.158162,1028762,94,2013
4.8,16,15,28.790022,-81.389058,6355405,159,2018
4.83,100,77,28.684294,-81.207931,1918290,40,2012
5.0,24,23,28.661938,-81.393782,11679913,40,2019
5.0,6,6,28.364488,-81.328059,604362,100,2019
4.33,8,6,28.546694,-81.170874,11082850,149,2019
5.0,91,86,28.549092,-81.158305,1028762,109,2016
5.0,6,6,28.365359,-81.327447,604362,70,2018
5.0,5,4,28.575493,-81.239963,15078908,28,2014
5.0,11,9,28.561522,-81.29295,9328064,75,2017
5.0,15,15,28.560959,-81.292713,9328064,89,2017
5.0,6,4,28.574795,-81.238784,15078908,27,2012
5.0,3,2,28.804258,-81.265858,15507293,25,2013
5.0,37,34,28.610381,-81.360073,4913720,90,2019
0.0,0,0,28.657828,-81.369279,15794863,40,2018
4.98,48,44,28.561015,-81.29177,9328064,64,2013
4.87,16,15,28.627942,-81.348518,13601046,59,2017
5.0,76,64,28.469205,-81.267409,3140152,119,2015
5.0,20,18,28.628962,-81.347448,13601046,60,2014
5.0,12,12,28.628826,-81.349252,13601046,69,2016
4.94,19,17,28.468883,-81.265763,3140152,136,2016
4.86,8,7,28.561929,-81.292556,9328064,68,2016
4.83,23,23,28.645056,-81.363667,6574926,80,2015
5.0,37,33,28.609909,-81.359177,4913720,59,2018
5.0,2,2,28.515106,-81.618913,4392846,299,2019
5.0,70,64,28.371745,-81.280851,8198146,73,2018
4.61,19,18,28.643914,-81.362315,6574926,40,2013
5.0,1,1,28.487182,-81.489137,323561,38,2012
4.59,42,32,28.530744,-81.484884,2931650,40,2012
4.97,39,37,28.370427,-81.279564,5764964,75,2017
4.78,20,18,28.5468,-81.170138,11082850,49,2020
5.0,1,1,28.640426,-81.390012,10413560,29,2008
4.88,60,52,28.469542,-81.266467,3140152,78,2017
4.77,77,65,28.360143,-81.457395,4793078,36,2010
0.0,0,0,28.603782,-81.353048,4913720,37,2019
5.0,21,17,28.640594,-81.388966,10413560,23,2009
4.85,36,33,28.371659,-81.280877,8198146,49,2015
5.0,2,1,28.477023,-81.396625,449556,35,2014
4.83,7,6,28.576568,-80.817794,6993507,42,2016
4.97,74,67,28.46942,-81.26663,3140152,68,2017
4.65,25,23,28.576194,-80.815106,6993507,37,2013
5.0,6,6,28.513659,-81.46479,3158815,51,2018
4.96,50,45,28.546902,-81.376204,6598076,29,2015
4.95,53,40,28.467716,-81.266742,3140152,68,2016
4.91,34,32,28.338788,-81.646701,3886105,36,2015
4.98,69,60,28.372267,-81.280334,5764964,45,2018
5.0,12,10,28.546246,-81.376782,6598076,30,2013
4.82,12,11,28.338769,-81.64671,3886105,32,2015
0.0,0,0,28.46063,-81.366493,3886105,32,2013
4.98,69,59,28.51229,-81.463704,3158815,39,2019
4.94,72,65,28.513387,-81.46437,3158815,39,2019
5.0,2,2,28.650132,-81.361569,449556,32,2015
5.0,6,4,28.575548,-80.816278,6993507,29,2013
5.0,45,41,28.372106,-81.279329,5764964,39,2016
4.86,7,7,28.338609,-81.64663,3886105,28,2012
5.0,47,41,28.370855,-81.281287,8198146,32,2018
4.95,50,41,28.371592,-81.278496,8198146,35,2017
4.56,12,9,28.43595,-81.556923,11481835,35,2015
4.87,51,38,28.811007,-81.283946,6993507,26,2010
4.5,16,12,28.476554,-81.395784,449556,28,2011
5.0,11,10,28.370935,-81.280003,8198146,35,2020
4.79,21,14,28.64962,-81.361759,449556,25,2019
4.86,10,7,28.47739,-81.39544,449556,25,2015
5.0,13,13,28.54666,-81.377734,6598076,20,2012
4.93,72,59,28.37052,-81.279395,5764964,30,2018
4.87,34,31,28.540295,-81.371703,10219920,26,2017
4.42,14,12,28.476714,-81.396662,449556,24,2011
4.95,76,66,37.653724,-122.455093,2661711,126,2017
4.83,32,30,37.603094,-122.386912,254719,75,2013
5.0,30,28,37.641421,-122.412459,8316833,135,2020
4.96,192,163,37.763552,-122.393442,6630342,119,2017
5.0,17,16,37.633001,-122.410688,9996905,80,2017
4.97,173,152,37.631986,-122.411733,4993965,43,2009
5.0,1,1,37.644696,-122.406011,14677849,36,2013
4.9,122,109,37.593989,-122.363749,487015,99,2011
4.98,135,121,37.7624,-122.392998,6630342,179,2013
4.78,70,63,37.594017,-122.363695,487015,129,2014
4.94,172,145,37.594017,-122.363625,487015,89,2016
4.96,99,82,37.594004,-122.363729,487015,99,2014
4.67,9,9,37.547615,-122.259734,431467,55,2015
4.77,14,13,37.67189,-122.430321,5671513,87,2017
4.92,89,77,37.593801,-122.363612,487015,79,2014
4.99,292,225,37.593563,-122.38899,117750,85,2011
4.99,88,80,37.554997,-122.307136,2036735,124,2016
4.82,37,33,37.65722,-122.415589,7492380,44,2019
4.95,20,19,37.578135,-122.364864,5105,118,2017
4.92,159,135,37.594004,-122.363604,487015,79,2014
4.74,28,23,37.573555,-122.335743,11857825,33,2015
4.98,55,48,37.641511,-122.404668,1122675,198,2017
4.96,28,25,37.573924,-122.335546,11857825,42,2014
4.82,112,96,37.593797,-122.363712,487015,79,2015
4.99,101,95,37.619206,-122.417973,4351833,135,2014
4.97,179,154,37.640932,-122.404405,1122675,198,2017
4.98,163,141,37.642082,-122.403753,1122675,248,2013
5.0,12,9,37.572865,-122.336241,11857825,33,2011
0.0,1,0,37.573811,-122.335439,11857825,56,2014
4.95,108,97,37.641998,-122.40438,1122675,298,2017
4.94,62,51,37.758597,-122.418116,9474186,109,2018
4.84,111,89,37.594019,-122.363683,487015,99,2014
5.0,13,12,37.667207,-122.401688,6335822,100,2016
4.89,67,57,37.808102,-122.410535,845680,80,2018
5.0,60,58,37.78618,-122.413701,8490197,126,2018
4.87,128,108,37.593974,-122.363567,487015,89,2015
4.9,132,109,37.6345,-122.411033,4993965,34,2008
4.8,18,15,37.632164,-122.412087,4993965,34,2009
4.91,325,248,37.759321,-122.427349,5207578,100,2017
0.0,0,0,37.7124,-122.218984,7973567,72,2014
5.0,25,24,37.593503,-122.364296,487015,99,2015
4.87,78,67,37.634326,-122.4108,4993965,36,2008
0.0,0,0,37.748988,-122.389421,11584909,220,2018
4.94,83,70,37.541045,-122.30839,1682069,74,2015
4.47,25,19,37.762646,-122.398954,2132981,99,2013
5.0,9,8,37.521252,-122.330372,5318280,90,2016
4.92,44,39,37.64076,-122.403989,1122675,198,2015
4.94,20,18,37.591536,-122.338554,1421068,89,2019
5.0,90,77,37.641523,-122.404658,1122675,198,2015
4.95,131,113,37.64099,-122.404496,1122675,198,2015
5.0,5,5,37.570124,-122.331525,14956396,65,2013
4.83,50,48,37.641655,-122.404634,1122675,198,2016
4.86,41,37,37.641912,-122.40499,1122675,198,2017
4.9,31,30,37.620548,-122.416872,4351833,379,2011
4.8,19,15,37.768978,-122.411484,3955019,60,2017
4.98,56,51,37.875663,-122.520419,4911711,108,2018
4.89,57,53,37.642093,-122.403813,1122675,248,2016
4.56,33,16,37.594724,-122.38826,1326611,36,2015
4.84,83,62,37.758066,-122.428422,5207578,109,2017
4.88,12,8,37.408923,-122.084555,2495397,69,2016
0.0,1,0,37.606629,-122.426543,14833905,66,2018
4.97,40,35,37.820869,-122.249988,3883774,175,2017
4.94,87,70,37.650183,-122.391603,5361818,50,2016
5.0,3,3,37.545868,-122.283389,11072470,60,2017
4.93,116,102,37.775931,-122.390396,1561528,120,2017
5.0,55,49,37.647666,-122.453694,91105,174,2018
4.68,49,38,37.58844,-122.411838,519460,78,2010
5.0,37,33,37.619886,-122.416281,4351833,248,2013
5.0,7,6,38.609988,-122.871765,658808,135,2018
5.0,12,10,37.595076,-122.479042,8579071,70,2015
5.0,1,1,37.748901,-122.389857,11584909,400,2016
5.0,9,8,37.631218,-122.412291,10905691,129,2018
5.0,12,9,37.626206,-122.406035,9474186,149,2019
4.71,35,21,37.758913,-122.428891,5207578,60,2015
5.0,1,1,38.592527,-122.599399,10880232,95,2017
5.0,24,13,37.589659,-122.340808,85053,599,2012
4.97,48,38,37.774016,-122.390024,1561528,110,2018
0.0,0,0,37.251766,-93.265016,15669245,120,2020
0.0,0,0,37.103778,-93.454777,1915471,99,2018
5.0,11,11,37.252018,-93.265087,14348234,50,2015
5.0,3,1,37.189499,-93.248003,9179533,45,2010
0.0,0,0,37.079793,-93.288812,15366583,65,2011
5.0,7,7,37.055421,-93.252292,2051239,99,2009
4.97,36,34,37.236292,-121.796013,10927183,99,2017
5.0,2,2,37.318992,-121.976264,1920261,30,2008
5.0,5,5,37.406713,-121.940476,4631371,130,2018
5.0,28,27,37.402377,-121.86187,5669087,69,2016
5.0,7,7,37.326,-121.971975,12716289,70,2016
5.0,12,12,37.32693,-122.005416,12716289,70,2017
5.0,11,8,37.399094,-121.924493,7794282,89,2013
5.0,5,5,37.384873,-122.02086,1648803,56,2018
0.0,0,0,37.350213,-121.890861,7034848,40,2014
5.0,5,4,37.283449,-121.947777,1386018,88,2018
4.96,35,26,37.348172,-121.929241,703007,89,2018
5.0,23,19,37.373287,-122.050495,13709948,118,2017
5.0,16,15,37.265879,-121.94082,287294,48,2017
4.8,6,5,37.400747,-121.919623,4706302,100,2019
4.93,32,29,37.372191,-121.924834,8903606,79,2013
5.0,4,3,37.357362,-121.878298,10595190,159,2018
5.0,18,14,37.310842,-121.910647,1095222,38,2017
4.9,92,73,37.367573,-121.819019,785391,54,2017
5.0,45,42,37.242819,-121.932302,10021197,100,2018
5.0,6,5,37.274075,-121.889666,14941319,90,2020
5.0,27,20,37.402182,-121.860545,5669087,49,2015
5.0,14,12,37.371558,-122.050584,13709948,118,2013
5.0,21,21,37.317749,-121.769232,416137,119,2018
5.0,9,8,37.403089,-121.847671,3979917,125,2019
5.0,11,9,37.346308,-122.052348,1133759,87,2017
5.0,7,4,37.41154,-122.12344,3163110,79,2018
5.0,4,3,37.370745,-121.926598,8903606,109,2016
0.0,1,0,37.249842,-121.795711,10364754,71,2014
5.0,14,13,37.326636,-121.766932,3898612,62,2019
5.0,51,49,37.33094,-121.790797,6657159,190,2014
5.0,1,1,37.137339,-121.655931,15463512,90,2020
4.97,32,30,37.362982,-121.982016,313105,139,2017
5.0,29,28,37.309217,-121.910272,1095222,58,2019
4.87,20,15,37.562993,-122.269139,3163110,79,2019
5.0,27,26,37.222707,-121.98737,11587588,114,2018
5.0,10,8,37.421397,-121.859441,4302068,140,2014
5.0,1,1,37.340968,-121.979275,14390945,180,2016
5.0,14,12,37.330328,-121.887143,177704,55,2011
5.0,4,4,37.309761,-121.91739,10146724,240,2018
4.4,8,5,37.417321,-122.131238,3163110,79,2019
4.75,64,53,37.372723,-122.050297,2495397,49,2018
5.0,3,2,37.405288,-121.939558,4631371,62,2014
5.0,64,55,37.36353,-121.982078,313105,89,2018
5.0,37,31,37.503564,-121.961222,333431,139,2014
